,tweet_id,text,rating_numerator,rating_denominator,name,rating,date,time,jpg_url,breed_prediction,prediction_confidence,retweet_count,favorite_count,dog_stages
177,847962785489326080,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10.0,10.0,Georgie,1.0,2017-04-01,00:04:17,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,,,4502,21231,
178,847842811428974592,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12.0,10.0,Rontu,1.2,2017-03-31,16:07:33,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese mountain dog,0.951337,1172,4903,
179,847606175596138505,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12.0,10.0,Cannon,1.2,2017-03-31,00:27:14,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,0.413688,3039,16921,
180,847251039262605312,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12.0,10.0,Furzey,1.2,2017-03-30,00:56:03,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,0.49538,3853,18488,
181,847157206088847362,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11.0,10.0,Daisy,1.1,2017-03-29,18:43:12,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire bullterrier,0.21960900000000005,5158,17867,
182,847116187444137987,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11.0,10.0,,1.1,2017-03-29,16:00:12,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,American Staffordshire terrier,0.113434,2834,19328,
183,846874817362120707,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13.0,10.0,Tuck,1.3,2017-03-29,00:01:05,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland sheepdog,0.450539,3500,18195,
184,846514051647705089,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13.0,10.0,Barney,1.3,2017-03-28,00:07:32,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden retriever,0.650003,10224,40127,doggo
185,846153765933735936,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13.0,10.0,Vixen,1.3,2017-03-27,00:15:53,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant schnauzer,0.346468,8031,28428,
186,846042936437604353,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12.0,10.0,Jarvis,1.2,2017-03-26,16:55:29,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden retriever,0.96111,2546,14443,
187,845812042753855489,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13.0,10.0,,1.3,2017-03-26,01:38:00,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,0.979803,7755,26377,
188,845677943972139009,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12.0,10.0,,1.2,2017-03-25,16:45:08,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,chow,0.8086810000000001,4320,22819,
189,845397057150107648,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13.0,10.0,Mimosa,1.3,2017-03-24,22:08:59,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie Dinmont,0.394404,1593,6903,doggo
190,845306882940190720,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12.0,10.0,Pickles,1.2,2017-03-24,16:10:40,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish water spaniel,0.567475,4779,21110,pupper
191,844979544864018432,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13.0,10.0,,1.3,2017-03-23,18:29:57,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,Shetland sheepdog,0.000132068,2289,12393,
192,844973813909606400,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12.0,10.0,Brady,1.2,2017-03-23,18:07:10,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador retriever,0.742421,2807,13609,
193,844580511645339650,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11.0,10.0,Charlie,1.1,2017-03-22,16:04:20,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,,,2774,14878,
194,844223788422217728,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12.0,10.0,Margo,1.2,2017-03-21,16:26:50,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador retriever,0.71951,1966,12385,
195,843856843873095681,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12.0,10.0,Sadie,1.2,2017-03-20,16:08:44,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador retriever,0.92254,4108,19465,
196,843604394117681152,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11.0,10.0,Hank,1.1,2017-03-19,23:25:35,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador retriever,0.430583,2452,15344,
197,843235543001513987,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13.0,10.0,Tycho,1.3,2017-03-18,22:59:54,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,0.958452,5312,19474,
198,842846295480000512,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13.0,10.0,Charlie,1.3,2017-03-17,21:13:10,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador retriever,0.461076,3260,13865,
199,842765311967449089,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12.0,10.0,Indie,1.2,2017-03-17,15:51:22,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Labrador retriever,0.0293399,1160,6141,
200,842535590457499648,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13.0,10.0,Winnie,1.3,2017-03-17,00:38:32,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,0.685084,3116,16456,
201,842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12.0,10.0,George,1.2,2017-03-16,00:00:07,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French bulldog,0.891227,5178,22189,
202,842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12.0,10.0,Bentley,1.2,2017-03-15,20:48:07,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,0.293493,2708,12724,
203,841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,10.0,Penny,1.2,2017-03-14,16:01:03,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,0.547401,7044,23428,
204,841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,10.0,,1.4,2017-03-14,00:04:30,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Labrador retriever,0.0481999,3249,11419,
205,841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13.0,10.0,Max,1.3,2017-03-13,15:47:01,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan hound,0.903712,4172,14378,
206,841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,10.0,Dawn,1.2,2017-03-13,00:02:39,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany spaniel,0.962985,4816,20726,
207,840696689258311684,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,10.0,10.0,,1.0,2017-03-11,22:51:24,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,,,878,11190,
208,840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,10.0,Maddie,1.2,2017-03-11,18:35:42,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden retriever,0.711148,1595,8208,
209,840370681858686976,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13.0,10.0,,1.3,2017-03-11,01:15:58,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,,,4106,14944,
210,840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,10.0,Monty,1.2,2017-03-10,18:27:58,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake Bay retriever,0.8639870000000001,5128,17476,
211,839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,10.0,Sojourner,1.3,2017-03-10,00:04:21,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire bullterrier,0.604938,2034,12215,
212,839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,Winston,1.2,2017-03-08,18:52:12,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Norwich terrier,0.05248,6967,24970,
213,839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10.0,Odie,1.3,2017-03-07,22:22:32,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,0.927021,5844,24661,
214,838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10.0,Arlo,1.3,2017-03-07,01:17:48,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border terrier,0.664538,1829,10150,
215,838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,10.0,Walter,1.3,2017-03-06,01:26:54,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,0.216562,1213,9958,
216,838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10.0,Stanley,1.3,2017-03-05,19:48:43,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great Pyrenees,0.997692,4292,20513,
217,838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10.0,Daisy,1.3,2017-03-04,17:49:08,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,0.800975,2808,16074,
218,837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10.0,,1.2,2017-03-04,00:21:08,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden retriever,0.887625,7059,31062,pupper
219,837482249356513284,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,10.0,Waffles,1.3,2017-03-03,01:58:22,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,,,399,3504,
220,837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10.0,Vincent,1.2,2017-03-03,01:14:41,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian elkhound,0.976255,2038,11684,
221,837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10.0,Clark,1.3,2017-03-02,01:20:01,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian husky,0.767696,2149,14665,pupper
222,836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10.0,Mookie,1.2,2017-03-01,17:22:13,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,toy poodle,0.005887300000000001,2082,11642,
223,836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,Meera,1.2,2017-03-01,01:42:39,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,schipperke,0.0115635,4192,17688,doggo
224,836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11.0,10.0,Oliver,1.1,2017-02-28,20:41:37,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,,,1990,11550,
225,836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12.0,10.0,Ava,1.2,2017-02-28,01:00:19,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,,,2708,13518,pupper
226,836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10.0,Lucy,1.3,2017-02-27,17:01:56,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,0.564688,3919,19431,
227,836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,,1.3,2017-02-26,23:52:43,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,0.963558,3840,17462,
228,835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10.0,Eli,1.1,2017-02-25,19:37:50,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire bullterrier,0.6106550000000001,3247,16227,
229,835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10.0,Ash,1.2,2017-02-25,01:18:40,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276,2699,15011,
230,835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10.0,Lola,1.2,2017-02-24,23:04:14,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake Bay retriever,0.0875033,1524,7050,
231,835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,,1.2,2017-02-24,17:01:22,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border collie,0.663138,5219,23958,
232,835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10.0,,0.0,2017-02-24,15:40:31,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,American Staffordshire terrier,0.0127309,2720,20471,
233,834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10.0,Tucker,1.2,2017-02-24,01:03:08,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,soft-coated wheaten terrier,0.196476,1467,9853,
234,834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10.0,Tobi,1.3,2017-02-23,15:25:23,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border terrier,0.156276,5027,19672,
235,834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,,1.3,2017-02-23,01:22:14,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,golden retriever,0.226564,2278,12497,doggo
236,834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,Chester,1.2,2017-02-22,17:41:18,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian ridgeback,0.468619,1519,8813,
237,834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10.0,Wilson,1.2,2017-02-22,01:14:30,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden retriever,0.754799,4265,18788,
238,834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10.0,Sunshine,1.1,2017-02-21,22:26:07,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,,,3309,14439,
239,834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,Lipton,1.2,2017-02-21,17:04:24,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador retriever,0.0452627,2003,11930,
240,833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,Bentley,1.2,2017-02-21,02:17:06,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,2173,12292,
241,833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,Charlie,1.3,2017-02-20,23:50:09,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054,3439,16685,
242,833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,Bronte,1.3,2017-02-20,17:00:04,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West Highland white terrier,0.918144,2955,19146,
243,833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,Poppy,1.3,2017-02-20,00:53:27,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden retriever,0.727039,1854,13672,
244,833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,Gidget,1.2,2017-02-19,01:23:00,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999,4371,18490,pupper
245,832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,Rhino,1.3,2017-02-18,17:00:10,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,1966,12127,doggo
246,832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,Willow,1.3,2017-02-18,01:03:09,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888,3264,15430,
247,832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Orion,1.2,2017-02-17,17:01:29,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo dog,0.5250319999999999,2511,14502,
248,832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,Eevee,1.2,2017-02-17,01:13:34,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,2003,10932,
249,832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,Charlie,1.1,2017-02-16,23:23:38,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,2866,15648,
250,832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,1.4,2017-02-16,17:00:25,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,0.134081,2104,10362,doggo
251,832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Miguel,1.2,2017-02-16,01:04:13,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,4221,16274,doggo
252,831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,Emanuel,1.2,2017-02-15,18:54:34,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862,5565,21922,doggo
253,831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10.0,Kuyu,1.4,2017-02-15,17:02:36,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,5875,25226,
254,831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,Daisy,1.3,2017-02-15,01:04:21,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,1666,9532,
255,831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10.0,,1.3,2017-02-14,23:43:18,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo dog,0.530416,1767,6511,
256,831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,Dutch,1.3,2017-02-14,17:17:22,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415,2123,8251,
257,831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10.0,Pete,1.2,2017-02-14,02:02:51,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English sheepdog,0.999715,1413,8520,doggo
258,831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,,1.3,2017-02-14,01:35:49,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,0.982755,1018,6030,pupper
259,831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,10.0,Scooter,1.2,2017-02-14,01:09:44,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389,2223,10798,
260,831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10.0,Tucker,1.2,2017-02-13,22:03:49,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker spaniel,0.26332300000000003,1860,10871,
261,830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10.0,Reggie,1.2,2017-02-13,01:46:03,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,1360,7320,
262,830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,10.0,Lilly,1.3,2017-02-12,01:04:29,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador retriever,0.908703,15183,61024,
263,830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,Samson,1.3,2017-02-10,16:53:37,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy poodle,0.442713,2646,8932,
264,829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,Mia,1.2,2017-02-10,01:15:49,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border terrier,0.394486,1768,11211,
265,829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,Leo,1.2,2017-02-09,01:27:41,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French bulldog,0.950851,9606,29168,
